,season,round,circuit_id,date,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driver,date_of_birth,nationality,constructor,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos,qualifying_time
151,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,rosberg,1985-06-27,German,mercedes,3,1,140.0,2.0,1.0,301.0,7,1,258.0,6.0,1.0,01:08.9
152,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,hamilton,1985-01-07,British,mercedes,9,2,118.0,4.0,2.0,301.0,7,1,258.0,6.0,1.0,00:00.0
153,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,bottas,1989-08-28,Finnish,williams,2,3,40.0,0.0,8.0,85.0,0,5,58.0,0.0,6.0,01:08.8
154,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,massa,1981-04-25,Brazilian,williams,1,4,18.0,0.0,11.0,85.0,0,5,58.0,0.0,6.0,01:08.8
155,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,alonso,1981-07-29,Spanish,ferrari,4,5,69.0,0.0,4.0,98.0,0,3,87.0,0.0,3.0,01:09.3
156,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,perez,1990-01-26,Mexican,force_india,15,6,20.0,0.0,10.0,87.0,0,4,77.0,0.0,4.0,01:09.8
157,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,kevin_magnussen,1992-10-05,Danish,mclaren,6,7,23.0,0.0,9.0,72.0,0,6,66.0,0.0,5.0,01:09.5
158,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,ricciardo,1989-07-01,Australian,red_bull,5,8,79.0,1.0,3.0,143.0,1,2,139.0,1.0,2.0,01:09.5
159,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,hulkenberg,1987-08-19,German,force_india,10,9,57.0,0.0,6.0,87.0,0,4,77.0,0.0,4.0,
160,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,raikkonen,1979-10-17,Finnish,ferrari,8,10,18.0,0.0,12.0,98.0,0,3,87.0,0.0,3.0,01:10.8
161,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,button,1980-01-19,British,mclaren,11,11,43.0,0.0,7.0,72.0,0,6,66.0,0.0,5.0,01:09.8
162,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,maldonado,1985-03-09,Venezuelan,lotus_f1,13,12,0.0,0.0,22.0,8.0,0,8,8.0,0.0,8.0,01:09.9
163,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,sutil,1983-01-11,German,sauber,16,13,0.0,0.0,17.0,0.0,0,10,0.0,0.0,10.0,01:10.8
164,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,jules_bianchi,1989-08-03,French,marussia,18,15,2.0,0.0,16.0,2.0,0,9,2.0,0.0,9.0,01:11.4
165,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,kobayashi,1986-09-13,Japanese,caterham,19,16,0.0,0.0,21.0,0.0,0,11,0.0,0.0,11.0,01:11.7
166,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,chilton,1991-04-21,British,marussia,21,17,0.0,0.0,20.0,2.0,0,9,2.0,0.0,9.0,01:11.8
167,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,ericsson,1990-09-02,Swedish,caterham,20,18,0.0,0.0,18.0,0.0,0,11,0.0,0.0,11.0,01:12.7
168,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,gutierrez,1991-08-05,Mexican,sauber,17,19,0.0,0.0,19.0,0.0,0,10,0.0,0.0,10.0,01:11.3
169,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,vergne,1990-04-25,French,toro_rosso,14,20,8.0,0.0,14.0,12.0,0,7,12.0,0.0,7.0,01:10.1
170,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,vettel,1987-07-03,German,red_bull,12,21,60.0,0.0,5.0,143.0,1,2,139.0,1.0,2.0,01:09.8
171,2014,8,red_bull_ring,2014-06-22,1,0,1,0,0,kvyat,1994-04-26,Russian,toro_rosso,7,22,4.0,0.0,15.0,12.0,0,7,12.0,0.0,7.0,01:09.6
172,2014,9,silverstone,2014-07-06,0,0,0,0,1,hamilton,1985-01-07,British,mercedes,6,1,136.0,4.0,2.0,326.0,8,1,301.0,7.0,1.0,01:39.2
173,2014,9,silverstone,2014-07-06,0,0,0,0,1,bottas,1989-08-28,Finnish,williams,14,2,55.0,0.0,7.0,103.0,0,4,85.0,0.0,5.0,01:45.3
174,2014,9,silverstone,2014-07-06,0,0,0,0,1,ricciardo,1989-07-01,Australian,red_bull,8,3,83.0,1.0,3.0,168.0,1,2,143.0,1.0,2.0,01:40.6
175,2014,9,silverstone,2014-07-06,0,0,0,0,1,button,1980-01-19,British,mclaren,3,4,43.0,0.0,8.0,90.0,0,6,72.0,0.0,6.0,01:38.2
176,2014,9,silverstone,2014-07-06,0,0,0,0,1,vettel,1987-07-03,German,red_bull,2,5,60.0,0.0,5.0,168.0,1,2,143.0,1.0,2.0,01:37.4
177,2014,9,silverstone,2014-07-06,0,0,0,0,1,alonso,1981-07-29,Spanish,ferrari,16,6,79.0,0.0,4.0,106.0,0,3,98.0,0.0,3.0,01:45.9
178,2014,9,silverstone,2014-07-06,0,0,0,0,1,kevin_magnussen,1992-10-05,Danish,mclaren,5,7,29.0,0.0,10.0,90.0,0,6,72.0,0.0,6.0,01:38.4
179,2014,9,silverstone,2014-07-06,0,0,0,0,1,hulkenberg,1987-08-19,German,force_india,4,8,59.0,0.0,6.0,91.0,0,5,87.0,0.0,4.0,01:38.3
180,2014,9,silverstone,2014-07-06,0,0,0,0,1,kvyat,1994-04-26,Russian,toro_rosso,9,9,4.0,0.0,15.0,15.0,0,7,12.0,0.0,7.0,01:40.7
181,2014,9,silverstone,2014-07-06,0,0,0,0,1,vergne,1990-04-25,French,toro_rosso,10,10,8.0,0.0,14.0,15.0,0,7,12.0,0.0,7.0,01:40.9
182,2014,9,silverstone,2014-07-06,0,0,0,0,1,perez,1990-01-26,Mexican,force_india,7,11,28.0,0.0,11.0,91.0,0,5,87.0,0.0,4.0,01:40.5
183,2014,9,silverstone,2014-07-06,0,0,0,0,1,grosjean,1986-04-17,French,lotus_f1,11,12,8.0,0.0,13.0,8.0,0,8,8.0,0.0,8.0,01:38.5
184,2014,9,silverstone,2014-07-06,0,0,0,0,1,sutil,1983-01-11,German,sauber,13,13,0.0,0.0,17.0,0.0,0,10,0.0,0.0,10.0,00:00.0
185,2014,9,silverstone,2014-07-06,0,0,0,0,1,jules_bianchi,1989-08-03,French,marussia,12,14,2.0,0.0,16.0,2.0,0,9,2.0,0.0,9.0,01:38.7
186,2014,9,silverstone,2014-07-06,0,0,0,0,1,kobayashi,1986-09-13,Japanese,caterham,22,15,0.0,0.0,22.0,0.0,0,11,0.0,0.0,11.0,01:49.6
187,2014,9,silverstone,2014-07-06,0,0,0,0,1,chilton,1991-04-21,British,marussia,17,16,0.0,0.0,21.0,2.0,0,9,2.0,0.0,9.0,01:39.8
188,2014,9,silverstone,2014-07-06,0,0,0,0,1,maldonado,1985-03-09,Venezuelan,lotus_f1,20,17,0.0,0.0,19.0,8.0,0,8,8.0,0.0,8.0,00:00.0
189,2014,9,silverstone,2014-07-06,0,0,0,0,1,rosberg,1985-06-27,German,mercedes,1,18,165.0,3.0,1.0,326.0,8,1,301.0,7.0,1.0,01:35.8
190,2014,9,silverstone,2014-07-06,0,0,0,0,1,ericsson,1990-09-02,Swedish,caterham,21,19,0.0,0.0,18.0,0.0,0,11,0.0,0.0,11.0,01:49.4
191,2014,9,silverstone,2014-07-06,0,0,0,0,1,gutierrez,1991-08-05,Mexican,sauber,19,20,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,01:40.9
192,2014,9,silverstone,2014-07-06,0,0,0,0,1,massa,1981-04-25,Brazilian,williams,15,21,30.0,0.0,9.0,103.0,0,4,85.0,0.0,5.0,01:45.7
193,2014,9,silverstone,2014-07-06,0,0,0,0,1,raikkonen,1979-10-17,Finnish,ferrari,18,22,19.0,0.0,12.0,106.0,0,3,98.0,0.0,3.0,01:46.7
194,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,rosberg,1985-06-27,German,mercedes,1,1,165.0,3.0,1.0,366.0,9,1,326.0,8.0,1.0,01:16.5
195,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,bottas,1989-08-28,Finnish,williams,2,2,73.0,0.0,5.0,121.0,0,3,103.0,0.0,4.0,01:16.8
196,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,hamilton,1985-01-07,British,mercedes,20,3,161.0,5.0,2.0,366.0,9,1,326.0,8.0,1.0,00:00.0
197,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,vettel,1987-07-03,German,red_bull,6,4,70.0,0.0,6.0,188.0,1,2,168.0,1.0,2.0,01:17.6
198,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,alonso,1981-07-29,Spanish,ferrari,7,5,87.0,0.0,4.0,116.0,0,4,106.0,0.0,3.0,01:17.6
199,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,ricciardo,1989-07-01,Australian,red_bull,5,6,98.0,1.0,3.0,188.0,1,2,168.0,1.0,2.0,01:17.3
200,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,hulkenberg,1987-08-19,German,force_india,9,7,63.0,0.0,7.0,98.0,0,5,91.0,0.0,5.0,01:18.0
201,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,button,1980-01-19,British,mclaren,11,8,55.0,0.0,8.0,96.0,0,6,90.0,0.0,6.0,01:18.2
202,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,kevin_magnussen,1992-10-05,Danish,mclaren,4,9,35.0,0.0,9.0,96.0,0,6,90.0,0.0,6.0,01:17.2
203,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,perez,1990-01-26,Mexican,force_india,10,10,28.0,0.0,11.0,98.0,0,5,91.0,0.0,5.0,01:18.0
204,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,raikkonen,1979-10-17,Finnish,ferrari,12,11,19.0,0.0,12.0,116.0,0,4,106.0,0.0,3.0,01:18.3
205,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,maldonado,1985-03-09,Venezuelan,lotus_f1,18,12,0.0,0.0,19.0,8.0,0,8,8.0,0.0,8.0,01:20.2
206,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,vergne,1990-04-25,French,toro_rosso,13,13,9.0,0.0,13.0,15.0,0,7,15.0,0.0,7.0,01:18.3
207,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,gutierrez,1991-08-05,Mexican,sauber,16,14,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,01:18.8
208,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,jules_bianchi,1989-08-03,French,marussia,17,15,2.0,0.0,16.0,2.0,0,9,2.0,0.0,9.0,01:19.7
209,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,kobayashi,1986-09-13,Japanese,caterham,19,16,0.0,0.0,22.0,0.0,0,11,0.0,0.0,11.0,01:20.4
210,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,chilton,1991-04-21,British,marussia,21,17,0.0,0.0,21.0,2.0,0,9,2.0,0.0,9.0,01:20.5
211,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,sutil,1983-01-11,German,sauber,15,19,0.0,0.0,17.0,0.0,0,10,0.0,0.0,10.0,01:19.1
212,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,kvyat,1994-04-26,Russian,toro_rosso,8,20,6.0,0.0,15.0,15.0,0,7,15.0,0.0,7.0,01:18.0
213,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,grosjean,1986-04-17,French,lotus_f1,14,21,8.0,0.0,14.0,8.0,0,8,8.0,0.0,8.0,01:19.0
214,2014,10,hockenheimring,2014-07-20,0,0,0,0,1,massa,1981-04-25,Brazilian,williams,3,22,30.0,0.0,10.0,121.0,0,3,103.0,0.0,4.0,01:17.1
215,2014,11,hungaroring,2014-07-27,0,0,0,1,0,ricciardo,1989-07-01,Australian,red_bull,4,1,106.0,1.0,3.0,219.0,2,2,188.0,1.0,2.0,01:23.4
216,2014,11,hungaroring,2014-07-27,0,0,0,1,0,alonso,1981-07-29,Spanish,ferrari,5,2,97.0,0.0,4.0,142.0,0,3,116.0,0.0,4.0,01:23.9
217,2014,11,hungaroring,2014-07-27,0,0,0,1,0,rosberg,1985-06-27,German,mercedes,1,4,190.0,4.0,1.0,393.0,9,1,366.0,9.0,1.0,01:22.7
218,2014,11,hungaroring,2014-07-27,0,0,0,1,0,massa,1981-04-25,Brazilian,williams,6,5,30.0,0.0,10.0,135.0,0,4,121.0,0.0,3.0,01:24.2
219,2014,11,hungaroring,2014-07-27,0,0,0,1,0,raikkonen,1979-10-17,Finnish,ferrari,16,6,19.0,0.0,12.0,142.0,0,3,116.0,0.0,4.0,01:26.8
220,2014,11,hungaroring,2014-07-27,0,0,0,1,0,vettel,1987-07-03,German,red_bull,2,7,82.0,0.0,6.0,219.0,2,2,188.0,1.0,2.0,01:23.2
221,2014,11,hungaroring,2014-07-27,0,0,0,1,0,bottas,1989-08-28,Finnish,williams,3,8,91.0,0.0,5.0,135.0,0,4,121.0,0.0,3.0,01:23.4
222,2014,11,hungaroring,2014-07-27,0,0,0,1,0,vergne,1990-04-25,French,toro_rosso,8,9,9.0,0.0,13.0,17.0,0,7,15.0,0.0,7.0,01:24.7
223,2014,11,hungaroring,2014-07-27,0,0,0,1,0,button,1980-01-19,British,mclaren,7,10,59.0,0.0,8.0,97.0,0,6,96.0,0.0,6.0,01:24.3
224,2014,11,hungaroring,2014-07-27,0,0,0,1,0,sutil,1983-01-11,German,sauber,11,11,0.0,0.0,17.0,0.0,0,10,0.0,0.0,10.0,01:25.1
225,2014,11,hungaroring,2014-07-27,0,0,0,1,0,maldonado,1985-03-09,Venezuelan,lotus_f1,20,13,0.0,0.0,19.0,8.0,0,8,8.0,0.0,8.0,00:00.0
226,2014,11,hungaroring,2014-07-27,0,0,0,1,0,kvyat,1994-04-26,Russian,toro_rosso,10,14,6.0,0.0,15.0,17.0,0,7,15.0,0.0,7.0,01:24.7
227,2014,11,hungaroring,2014-07-27,0,0,0,1,0,jules_bianchi,1989-08-03,French,marussia,15,15,2.0,0.0,16.0,2.0,0,9,2.0,0.0,9.0,01:27.4
228,2014,11,hungaroring,2014-07-27,0,0,0,1,0,chilton,1991-04-21,British,marussia,18,16,0.0,0.0,21.0,2.0,0,9,2.0,0.0,9.0,01:27.8
229,2014,11,hungaroring,2014-07-27,0,0,0,1,0,gutierrez,1991-08-05,Mexican,sauber,13,17,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,01:25.3
230,2014,11,hungaroring,2014-07-27,0,0,0,1,0,kobayashi,1986-09-13,Japanese,caterham,17,18,0.0,0.0,22.0,0.0,0,11,0.0,0.0,11.0,01:27.1
231,2014,11,hungaroring,2014-07-27,0,0,0,1,0,perez,1990-01-26,Mexican,force_india,12,19,29.0,0.0,11.0,98.0,0,5,98.0,0.0,5.0,01:25.2
232,2014,11,hungaroring,2014-07-27,0,0,0,1,0,hulkenberg,1987-08-19,German,force_india,9,20,69.0,0.0,7.0,98.0,0,5,98.0,0.0,5.0,01:24.8
233,2014,11,hungaroring,2014-07-27,0,0,0,1,0,grosjean,1986-04-17,French,lotus_f1,14,21,8.0,0.0,14.0,8.0,0,8,8.0,0.0,8.0,01:25.3
234,2014,11,hungaroring,2014-07-27,0,0,0,1,0,ericsson,1990-09-02,Swedish,caterham,19,22,0.0,0.0,18.0,0.0,0,11,0.0,0.0,11.0,01:28.6
235,2014,12,spa,2014-08-24,0,0,0,0,1,ricciardo,1989-07-01,Australian,red_bull,5,1,131.0,2.0,3.0,254.0,3,2,219.0,2.0,2.0,02:07.9
236,2014,12,spa,2014-08-24,0,0,0,0,1,rosberg,1985-06-27,German,mercedes,1,2,202.0,4.0,1.0,411.0,9,1,393.0,9.0,1.0,02:05.6
237,2014,12,spa,2014-08-24,0,0,0,0,1,bottas,1989-08-28,Finnish,williams,6,3,95.0,0.0,5.0,150.0,0,4,135.0,0.0,4.0,02:08.0
238,2014,12,spa,2014-08-24,0,0,0,0,1,raikkonen,1979-10-17,Finnish,ferrari,8,4,27.0,0.0,12.0,160.0,0,3,142.0,0.0,3.0,02:08.8
239,2014,12,spa,2014-08-24,0,0,0,0,1,vettel,1987-07-03,German,red_bull,3,5,88.0,0.0,6.0,254.0,3,2,219.0,2.0,2.0,02:07.7
240,2014,12,spa,2014-08-24,0,0,0,0,1,button,1980-01-19,British,mclaren,10,6,60.0,0.0,8.0,105.0,0,5,97.0,0.0,6.0,02:09.8
241,2014,12,spa,2014-08-24,0,0,0,0,1,alonso,1981-07-29,Spanish,ferrari,4,7,115.0,0.0,4.0,160.0,0,3,142.0,0.0,3.0,02:07.8
242,2014,12,spa,2014-08-24,0,0,0,0,1,perez,1990-01-26,Mexican,force_india,13,8,29.0,0.0,11.0,103.0,0,6,98.0,0.0,5.0,02:10.1
243,2014,12,spa,2014-08-24,0,0,0,0,1,kvyat,1994-04-26,Russian,toro_rosso,11,9,6.0,0.0,15.0,19.0,0,7,17.0,0.0,7.0,02:09.4
244,2014,12,spa,2014-08-24,0,0,0,0,1,hulkenberg,1987-08-19,German,force_india,18,10,69.0,0.0,7.0,103.0,0,6,98.0,0.0,5.0,02:11.3
245,2014,12,spa,2014-08-24,0,0,0,0,1,vergne,1990-04-25,French,toro_rosso,12,11,11.0,0.0,13.0,19.0,0,7,17.0,0.0,7.0,02:09.8
246,2014,12,spa,2014-08-24,0,0,0,0,1,kevin_magnussen,1992-10-05,Danish,mclaren,7,12,37.0,0.0,10.0,105.0,0,5,97.0,0.0,6.0,02:08.7
247,2014,12,spa,2014-08-24,0,0,0,0,1,massa,1981-04-25,Brazilian,williams,9,13,40.0,0.0,9.0,150.0,0,4,135.0,0.0,4.0,02:09.2
248,2014,12,spa,2014-08-24,0,0,0,0,1,sutil,1983-01-11,German,sauber,14,14,0.0,0.0,17.0,0.0,0,10,0.0,0.0,10.0,02:10.2
249,2014,12,spa,2014-08-24,0,0,0,0,1,gutierrez,1991-08-05,Mexican,sauber,20,15,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,02:13.4
250,2014,12,spa,2014-08-24,0,0,0,0,1,chilton,1991-04-21,British,marussia,19,16,0.0,0.0,21.0,2.0,0,9,2.0,0.0,9.0,02:12.6
251,2014,12,spa,2014-08-24,0,0,0,0,1,ericsson,1990-09-02,Swedish,caterham,22,17,0.0,0.0,18.0,0.0,0,11,0.0,0.0,11.0,02:14.4
252,2014,12,spa,2014-08-24,0,0,0,0,1,jules_bianchi,1989-08-03,French,marussia,16,18,2.0,0.0,16.0,2.0,0,9,2.0,0.0,9.0,02:12.5
253,2014,12,spa,2014-08-24,0,0,0,0,1,hamilton,1985-01-07,British,mercedes,2,19,191.0,5.0,2.0,411.0,9,1,393.0,9.0,1.0,02:05.8
254,2014,12,spa,2014-08-24,0,0,0,0,1,grosjean,1986-04-17,French,lotus_f1,15,20,8.0,0.0,14.0,8.0,0,8,8.0,0.0,8.0,02:11.1
255,2014,12,spa,2014-08-24,0,0,0,0,1,maldonado,1985-03-09,Venezuelan,lotus_f1,17,21,0.0,0.0,19.0,8.0,0,8,8.0,0.0,8.0,02:11.3
256,2014,12,spa,2014-08-24,0,0,0,0,1,lotterer,1981-11-19,German,caterham,21,22,0.0,0.0,0.0,0.0,0,11,0.0,0.0,11.0,02:13.5
257,2014,13,monza,2014-09-07,0,0,0,0,0,hamilton,1985-01-07,British,mercedes,1,1,191.0,5.0,2.0,454.0,10,1,411.0,9.0,1.0,01:24.1
258,2014,13,monza,2014-09-07,0,0,0,0,0,rosberg,1985-06-27,German,mercedes,2,2,220.0,4.0,1.0,454.0,10,1,411.0,9.0,1.0,01:24.4
259,2014,13,monza,2014-09-07,0,0,0,0,0,massa,1981-04-25,Brazilian,williams,4,3,40.0,0.0,9.0,177.0,0,3,150.0,0.0,4.0,01:24.9
260,2014,13,monza,2014-09-07,0,0,0,0,0,bottas,1989-08-28,Finnish,williams,3,4,110.0,0.0,5.0,177.0,0,3,150.0,0.0,4.0,01:24.7
261,2014,13,monza,2014-09-07,0,0,0,0,0,ricciardo,1989-07-01,Australian,red_bull,9,5,156.0,3.0,3.0,272.0,3,2,254.0,3.0,2.0,01:25.7
262,2014,13,monza,2014-09-07,0,0,0,0,0,vettel,1987-07-03,German,red_bull,8,6,98.0,0.0,6.0,272.0,3,2,254.0,3.0,2.0,01:25.4
263,2014,13,monza,2014-09-07,0,0,0,0,0,perez,1990-01-26,Mexican,force_india,10,7,33.0,0.0,12.0,109.0,0,6,103.0,0.0,6.0,01:25.9
264,2014,13,monza,2014-09-07,0,0,0,0,0,button,1980-01-19,British,mclaren,6,8,68.0,0.0,8.0,110.0,0,5,105.0,0.0,5.0,01:25.4
265,2014,13,monza,2014-09-07,0,0,0,0,0,raikkonen,1979-10-17,Finnish,ferrari,11,9,39.0,0.0,10.0,162.0,0,4,160.0,0.0,3.0,01:26.1
266,2014,13,monza,2014-09-07,0,0,0,0,0,kevin_magnussen,1992-10-05,Danish,mclaren,5,10,37.0,0.0,11.0,110.0,0,5,105.0,0.0,5.0,01:25.3
267,2014,13,monza,2014-09-07,0,0,0,0,0,kvyat,1994-04-26,Russian,toro_rosso,21,11,8.0,0.0,15.0,19.0,0,7,19.0,0.0,7.0,01:26.1
268,2014,13,monza,2014-09-07,0,0,0,0,0,hulkenberg,1987-08-19,German,force_india,13,12,70.0,0.0,7.0,109.0,0,6,103.0,0.0,6.0,01:26.3
269,2014,13,monza,2014-09-07,0,0,0,0,0,vergne,1990-04-25,French,toro_rosso,12,13,11.0,0.0,13.0,19.0,0,7,19.0,0.0,7.0,01:26.2
270,2014,13,monza,2014-09-07,0,0,0,0,0,maldonado,1985-03-09,Venezuelan,lotus_f1,16,14,0.0,0.0,19.0,8.0,0,8,8.0,0.0,8.0,01:27.5
271,2014,13,monza,2014-09-07,0,0,0,0,0,sutil,1983-01-11,German,sauber,14,15,0.0,0.0,17.0,0.0,0,10,0.0,0.0,10.0,01:26.6
272,2014,13,monza,2014-09-07,0,0,0,0,0,grosjean,1986-04-17,French,lotus_f1,17,16,8.0,0.0,14.0,8.0,0,8,8.0,0.0,8.0,01:27.6
273,2014,13,monza,2014-09-07,0,0,0,0,0,kobayashi,1986-09-13,Japanese,caterham,18,17,0.0,0.0,22.0,0.0,0,11,0.0,0.0,11.0,01:27.7
274,2014,13,monza,2014-09-07,0,0,0,0,0,jules_bianchi,1989-08-03,French,marussia,19,18,2.0,0.0,16.0,2.0,0,9,2.0,0.0,9.0,01:27.7
275,2014,13,monza,2014-09-07,0,0,0,0,0,gutierrez,1991-08-05,Mexican,sauber,15,19,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,01:26.7
276,2014,13,monza,2014-09-07,0,0,0,0,0,alonso,1981-07-29,Spanish,ferrari,7,21,121.0,0.0,4.0,162.0,0,4,160.0,0.0,3.0,01:25.4
277,2014,13,monza,2014-09-07,0,0,0,0,0,chilton,1991-04-21,British,marussia,20,22,0.0,0.0,21.0,2.0,0,9,2.0,0.0,9.0,01:28.2
278,2014,14,marina_bay,2014-09-21,0,0,0,0,0,hamilton,1985-01-07,British,mercedes,1,1,216.0,6.0,2.0,479.0,11,1,454.0,10.0,1.0,01:45.7
279,2014,14,marina_bay,2014-09-21,0,0,0,0,0,vettel,1987-07-03,German,red_bull,4,2,106.0,0.0,6.0,305.0,3,2,272.0,3.0,2.0,01:45.9
280,2014,14,marina_bay,2014-09-21,0,0,0,0,0,ricciardo,1989-07-01,Australian,red_bull,3,3,166.0,3.0,3.0,305.0,3,2,272.0,3.0,2.0,01:45.9
281,2014,14,marina_bay,2014-09-21,0,0,0,0,0,alonso,1981-07-29,Spanish,ferrari,5,4,121.0,0.0,5.0,178.0,0,4,162.0,0.0,4.0,01:45.9
282,2014,14,marina_bay,2014-09-21,0,0,0,0,0,massa,1981-04-25,Brazilian,williams,6,5,55.0,0.0,9.0,187.0,0,3,177.0,0.0,3.0,01:46.0
283,2014,14,marina_bay,2014-09-21,0,0,0,0,0,vergne,1990-04-25,French,toro_rosso,12,6,11.0,0.0,13.0,27.0,0,7,19.0,0.0,7.0,01:47.0
284,2014,14,marina_bay,2014-09-21,0,0,0,0,0,perez,1990-01-26,Mexican,force_india,15,7,39.0,0.0,11.0,117.0,0,5,109.0,0.0,6.0,01:47.6
285,2014,14,marina_bay,2014-09-21,0,0,0,0,0,raikkonen,1979-10-17,Finnish,ferrari,7,8,41.0,0.0,10.0,178.0,0,4,162.0,0.0,4.0,01:46.2
286,2014,14,marina_bay,2014-09-21,0,0,0,0,0,hulkenberg,1987-08-19,German,force_india,13,9,70.0,0.0,8.0,117.0,0,5,109.0,0.0,6.0,01:47.3
287,2014,14,marina_bay,2014-09-21,0,0,0,0,0,kevin_magnussen,1992-10-05,Danish,mclaren,9,10,38.0,0.0,12.0,111.0,0,6,110.0,0.0,5.0,01:46.3
288,2014,14,marina_bay,2014-09-21,0,0,0,0,0,bottas,1989-08-28,Finnish,williams,8,11,122.0,0.0,4.0,187.0,0,3,177.0,0.0,3.0,01:46.2
289,2014,14,marina_bay,2014-09-21,0,0,0,0,0,maldonado,1985-03-09,Venezuelan,lotus_f1,18,12,0.0,0.0,19.0,8.0,0,8,8.0,0.0,8.0,01:49.1
290,2014,14,marina_bay,2014-09-21,0,0,0,0,0,grosjean,1986-04-17,French,lotus_f1,16,13,8.0,0.0,14.0,8.0,0,8,8.0,0.0,8.0,01:47.8
291,2014,14,marina_bay,2014-09-21,0,0,0,0,0,kvyat,1994-04-26,Russian,toro_rosso,10,14,8.0,0.0,15.0,27.0,0,7,19.0,0.0,7.0,01:47.4
292,2014,14,marina_bay,2014-09-21,0,0,0,0,0,ericsson,1990-09-02,Swedish,caterham,22,15,0.0,0.0,18.0,0.0,0,11,0.0,0.0,11.0,01:52.3
293,2014,14,marina_bay,2014-09-21,0,0,0,0,0,jules_bianchi,1989-08-03,French,marussia,19,16,2.0,0.0,16.0,2.0,0,9,2.0,0.0,9.0,01:49.4
294,2014,14,marina_bay,2014-09-21,0,0,0,0,0,chilton,1991-04-21,British,marussia,21,17,0.0,0.0,21.0,2.0,0,9,2.0,0.0,9.0,01:50.5
295,2014,14,marina_bay,2014-09-21,0,0,0,0,0,button,1980-01-19,British,mclaren,11,18,72.0,0.0,7.0,111.0,0,6,110.0,0.0,5.0,01:46.9
296,2014,14,marina_bay,2014-09-21,0,0,0,0,0,sutil,1983-01-11,German,sauber,17,19,0.0,0.0,17.0,0.0,0,10,0.0,0.0,10.0,01:48.3
297,2014,14,marina_bay,2014-09-21,0,0,0,0,0,gutierrez,1991-08-05,Mexican,sauber,14,20,0.0,0.0,20.0,0.0,0,10,0.0,0.0,10.0,01:47.3
298,2014,14,marina_bay,2014-09-21,0,0,0,0,0,rosberg,1985-06-27,German,mercedes,2,21,238.0,4.0,1.0,479.0,11,1,454.0,10.0,1.0,01:45.7
299,2014,14,marina_bay,2014-09-21,0,0,0,0,0,kobayashi,1986-09-13,Japanese,caterham,20,22,0.0,0.0,22.0,0.0,0,11,0.0,0.0,11.0,01:50.4
300,2014,15,suzuka,2014-10-05,0,0,0,0,0,hamilton,1985-01-07,British,mercedes,2,1,241.0,7.0,1.0,522.0,12,1,479.0,11.0,1.0,01:32.7
